text_id,term_id,text,term,polarity
1298,3335,"For an appetizer, I had soba in pho-like broth with dumplings, and I already liked the restaurant.",restaurant,positive
1299,3336,"Across the menu, and even within a single dish, there is a stunning variety of scintillating, distinct flavors.",menu,neutral
1299,3337,"Across the menu, and even within a single dish, there is a stunning variety of scintillating, distinct flavors.",dish,positive
1300,3338,"* Rude waiter - he kept pushing us to get appetizer (after been told twice that we would like to start ordering entree) and after dinner, told us to check out the shelf ourselves on our way to the restroom for dessert menu.",waiter,negative
1300,3339,"* Rude waiter - he kept pushing us to get appetizer (after been told twice that we would like to start ordering entree) and after dinner, told us to check out the shelf ourselves on our way to the restroom for dessert menu.",appetizer,neutral
1300,3340,"* Rude waiter - he kept pushing us to get appetizer (after been told twice that we would like to start ordering entree) and after dinner, told us to check out the shelf ourselves on our way to the restroom for dessert menu.",entree,neutral
1300,3341,"* Rude waiter - he kept pushing us to get appetizer (after been told twice that we would like to start ordering entree) and after dinner, told us to check out the shelf ourselves on our way to the restroom for dessert menu.",dinner,neutral
1301,3342,"Our reservation was for 9, didn't get seated until 9:20 with no acknowledgment by the staff of the delay.",reservation,neutral
1301,3343,"Our reservation was for 9, didn't get seated until 9:20 with no acknowledgment by the staff of the delay.",staff,negative
1302,3344,"Everyting I ate there was incredible from the Tseukune (chicken dumplings) to the black bass special, right down to the velety chocolate pudding I had for dessert.",Tseukune (chicken dumplings),positive
1302,3345,"Everyting I ate there was incredible from the Tseukune (chicken dumplings) to the black bass special, right down to the velety chocolate pudding I had for dessert.",black bass special,positive
1302,3346,"Everyting I ate there was incredible from the Tseukune (chicken dumplings) to the black bass special, right down to the velety chocolate pudding I had for dessert.",chocolate pudding,positive
1302,3347,"Everyting I ate there was incredible from the Tseukune (chicken dumplings) to the black bass special, right down to the velety chocolate pudding I had for dessert.",dessert,neutral
1303,3348,"I would get the raisin bagels and occasionally a plain with lox and cream cheese, but now I go straight for the lox since I don't get there often.",raisin bagels,positive
1303,3349,"I would get the raisin bagels and occasionally a plain with lox and cream cheese, but now I go straight for the lox since I don't get there often.",lox and cream cheese,neutral
1304,3350,"At dinner on a Saturday night, I was enthused by the bustling, unpretentious crowd and the lusciously warm lighting.",dinner,neutral
1304,3351,"At dinner on a Saturday night, I was enthused by the bustling, unpretentious crowd and the lusciously warm lighting.",lighting,positive
1305,3352,Our agreed favorite is the orrechiete with sausage and chicken (usually the waiters are kind enough to split the dish in half so you get to sample both meats).,orrechiete with sausage and chicken,positive
1305,3353,Our agreed favorite is the orrechiete with sausage and chicken (usually the waiters are kind enough to split the dish in half so you get to sample both meats).,dish,neutral
1306,3354,"Instead of being smart business people and treating us as paying customers, we were told they do not serve drinks, only food (only food?",business,positive
1306,3355,"Instead of being smart business people and treating us as paying customers, we were told they do not serve drinks, only food (only food?",drinks,negative
1307,3356,"Instead of going to a fun lounge after dinner, as planned, everyone had paid so much, that we went to a dive bar for the rest of the night for cheap drinks.",lounge after dinner,positive
1307,3357,"Instead of going to a fun lounge after dinner, as planned, everyone had paid so much, that we went to a dive bar for the rest of the night for cheap drinks.",bar,neutral
1307,3358,"Instead of going to a fun lounge after dinner, as planned, everyone had paid so much, that we went to a dive bar for the rest of the night for cheap drinks.",drinks,positive
1308,3359,One time the waitress left in the middle of our dinner.,waitress,negative
1308,3360,One time the waitress left in the middle of our dinner.,dinner,neutral
1309,3361,"When I told the staff that I was displeased and wanted to write a letter to the owner, I was told the owner had no name and that I should just give the letter with no formal greeting (Dear Pick a Bagel Owner) to the cashier and that she would pass it along.",staff,negative
1309,3362,"When I told the staff that I was displeased and wanted to write a letter to the owner, I was told the owner had no name and that I should just give the letter with no formal greeting (Dear Pick a Bagel Owner) to the cashier and that she would pass it along.",Bagel Owner,neutral
1310,3363,"beside i have to wait long time with my food, waiter service ok but unfriendly.",food,neutral
1310,3364,"beside i have to wait long time with my food, waiter service ok but unfriendly.",waiter service,negative
1311,3365,"only drawback is that space is a bit tight at some tables, but all in all a great place to eat that we will be back to many more times!",space,negative
1311,3366,"only drawback is that space is a bit tight at some tables, but all in all a great place to eat that we will be back to many more times!",place,positive
1312,3367,"Yet, the place was emptyIts too bad because the food is authentic and price is very reasonable considering the location and the quality (eg.",food,positive
1312,3368,"Yet, the place was emptyIts too bad because the food is authentic and price is very reasonable considering the location and the quality (eg.",quality,neutral
1313,3369,"Once we'd finished eating, it was another 15 minutes before we saw someone who would bring us the check - and after running my credit card, the waitress had the audacity to write cash only in the tip portion of the receipt!",check,neutral
1313,3370,"Once we'd finished eating, it was another 15 minutes before we saw someone who would bring us the check - and after running my credit card, the waitress had the audacity to write cash only in the tip portion of the receipt!",waitress,negative
1314,3371,"Though it might be a wait and the service might leave a little to be desired, anyone that has ever eaten there agrees that the food is worth it.",wait,neutral
